damage_id,report_id,report_key,event_order,round_no,source,target,skill,buff,sample_type,damage,base_common,z_b160,off_force,setup_force,current_force,off_intelligence,setup_intelligence,current_intelligence,target_command,target_eff_command,source_hp,skill_multiplier,troop_multiplier,unit_multiplier,source_bucket,target_bucket,source_damage_pct,target_damage_taken_pct,source_country_bonus,target_country_reduction,pierce_pct,grade_multiplier,trigger_multiplier,special_multiplier,total_multiplier,target_has_yijing_static,current_trigger,source_is_npc,target_is_npc,raw_text
1021,8,battle_20260620_032503,162,1,赵云,诸葛亮,普通攻击,,normal_attack,266.0,299.0849574433588,142792.1312321828,296.49,326.14,326.14,206.0,226.6,226.6,317.43,317.43,14901.0,1.0,1.0,1.0,1.014,0.895,1.4,-10.0,0.0,0.5,0.0,0.98,1.0,1.0,0.8893794,False,,True,False,[诸葛亮]损失了兵力266(8756)
1022,8,battle_20260620_032503,167,1,赵云,诸葛亮,辕门射戟,,physical_skill,580.0,296.4273330778334,141523.30163135,296.49,326.14,326.14,206.0,226.6,226.6,317.43,317.43,14901.0,2.2,1.0,1.0,1.014,0.895,1.4,-10.0,0.0,0.5,0.0,0.98,1.0,1.0,1.9566346800000003,False,,True,False,"[诸葛亮]由于[赵云]的【辕门射戟】的伤害,损失了兵力580(8176)"
1024,8,battle_20260620_032503,184,2,马云禄,赵云,普通攻击,,normal_attack,315.0,304.16206967294994,137161.8853190168,253.5,286.17,308.43,109.0,134.44,134.44,290.95,290.95,8932.0,1.0,0.9971221365350083,1.0,1.03,0.979,3.0,-2.1,0.0,0.0,0.0,1.03,1.0,1.0,1.0356320902823404,False,,False,True,[赵云]损失了兵力315(14413)
1025,8,battle_20260620_032503,188,2,马云禄,赵云,普通攻击,,normal_attack,314.0,303.19647580097234,136726.45076244848,253.5,286.17,308.43,109.0,134.44,134.44,290.95,290.95,8932.0,1.0,0.9971221365350083,1.0,1.03,0.979,3.0,-2.1,0.0,0.0,0.0,1.03,1.0,1.0,1.0356320902823404,False,,False,True,[赵云]损失了兵力314(14099)
1026,8,battle_20260620_032503,192,2,马云禄,赵云,红妆缭乱,,physical_skill,839.0,306.52685554259705,138228.28550693413,253.5,286.17,308.43,109.0,134.44,134.44,290.95,290.95,8932.0,2.398,0.9971221365350083,1.0,1.03,1.079,3.0,7.9,0.0,0.0,0.0,1.03,1.0,1.0,2.7371174330381205,False,,False,True,"[赵云]由于[马云禄]的【红妆缭乱】的伤害,损失了兵力839(13260)"
1029,8,battle_20260620_032503,203,2,马超,马云禄,普通攻击,,normal_attack,536.0,419.80863931717823,165266.06703999353,304.0,334.4,334.4,163.5,179.85,179.85,233.67,233.67,16000.0,1.0,1.0,1.0,1.3639999999999999,0.965,36.4,-3.0,0.0,0.5,0.0,0.97,1.0,1.0,1.2767721999999997,False,,True,False,[马云禄]损失了兵力536(7914)
1030,8,battle_20260620_032503,210,2,张飞,诸葛亮,水淹七军,,physical_skill,972.0,329.68232644387524,153252.82944743542,307.0,337.7,337.7,172.0,189.2,189.2,304.85,304.85,16000.0,2.6,1.0,0.85,1.014,0.895,1.4,-10.0,0.0,0.5,0.0,0.98,1.5,1.0,2.948292711,False,会心,True,False,"[诸葛亮]由于[张飞]的【水淹七军】的伤害,损失了兵力972(6969)"
1034,8,battle_20260620_032503,237,2,张飞,马云禄,水淹七军,,physical_skill,1181.0,416.14215005412,155499.837210723,307.0,337.7,337.7,172.0,189.2,189.2,213.67,213.67,15498.0,2.6,1.0,1.15,1.014,0.965,1.4,-3.0,0.0,0.5,0.0,0.97,1.0,1.0,2.8379725529999997,False,,True,False,"[马云禄]由于[张飞]的【水淹七军】的伤害,损失了兵力1181(6449)"
1041,8,battle_20260620_032503,268,2,张飞,马云禄,普通攻击,,normal_attack,666.0,406.7692616617072,151997.47000513013,307.0,337.7,337.7,172.0,189.2,189.2,213.67,213.67,15498.0,1.0,1.0,1.15,1.014,0.965,1.4,-3.0,0.0,0.5,0.0,0.97,1.5,1.0,1.6372918574999997,False,会心,True,False,[马云禄]损失了兵力666(3973)
1042,8,battle_20260620_032503,275,2,赵云,马云禄,普通攻击,,normal_attack,372.0,391.92768049296916,146451.61636980777,296.49,326.14,326.14,206.0,226.6,226.6,213.67,213.67,12402.0,1.0,1.0,1.0,1.014,0.965,1.4,-3.0,0.0,0.5,0.0,0.97,1.0,1.0,0.9491547,False,,True,False,[马云禄]损失了兵力372(3601)
1043,8,battle_20260620_032503,280,2,赵云,马云禄,辕门射戟,,physical_skill,816.0,390.77833245633286,146022.13948895788,296.49,326.14,326.14,206.0,226.6,226.6,213.67,213.67,12402.0,2.2,1.0,1.0,1.014,0.965,1.4,-3.0,0.0,0.5,0.0,0.97,1.0,1.0,2.0881403400000003,False,,True,False,"[马云禄]由于[赵云]的【辕门射戟】的伤害,损失了兵力816(2785)"
1044,8,battle_20260620_032503,292,3,马云禄,张飞,普通攻击,,normal_attack,207.0,366.16164988037923,156058.09517901763,253.5,286.17,345.53,109.0,134.44,134.44,266.2,266.2,2785.0,1.0,0.6403559102057371,0.85,1.03,0.979,3.0,-2.1,0.0,0.0,0.0,1.03,1.0,1.0,0.5653240858719762,False,,False,True,[张飞]损失了兵力207(15291)
1045,8,battle_20260620_032503,296,3,马云禄,张飞,红妆缭乱,,physical_skill,540.0,361.41680225142073,154035.84111955552,253.5,286.17,345.53,109.0,134.44,134.44,266.2,266.2,2785.0,2.398,0.6403559102057371,0.85,1.03,1.079,3.0,7.9,0.0,0.0,0.0,1.03,1.0,1.0,1.4941197991795283,False,,False,True,"[张飞]由于[马云禄]的【红妆缭乱】的伤害,损失了兵力540(14751)"
1046,8,battle_20260620_032503,298,3,马云禄,张飞,红妆缭乱,红妆缭乱,physical_skill,539.0,360.74751187688105,153750.5895619267,253.5,286.17,345.53,109.0,134.44,134.44,266.2,266.2,2785.0,2.398,0.6403559102057371,0.85,1.03,1.079,3.0,7.9,0.0,0.0,0.0,1.03,1.0,1.0,1.4941197991795283,False,,False,True,"[张飞]由于[马云禄]【红妆缭乱】的「红妆缭乱」效果,损失了兵力539(14212)"
1047,8,battle_20260620_032503,301,3,马云禄,马超,普通攻击,,normal_attack,104.0,240.56997286826842,102266.29546630091,253.5,286.17,345.53,109.0,134.44,134.44,265.1,265.1,2785.0,1.0,0.6403559102057371,1.0,1.03,0.979,3.0,-2.1,0.0,0.0,0.0,1.03,1.0,0.65,0.43230665390209955,True,,False,True,[马超]损失了兵力104(15896)
1048,8,battle_20260620_032503,305,3,马云禄,马超,红妆缭乱,,physical_skill,278.0,243.31279308265158,103432.26833943519,253.5,286.17,345.53,109.0,134.44,134.44,265.1,265.1,2785.0,2.398,0.6403559102057371,1.0,1.03,1.079,3.0,7.9,0.0,0.0,0.0,1.03,1.0,0.65,1.1425621993725805,True,,False,True,"[马超]由于[马云禄]的【红妆缭乱】的伤害,损失了兵力278(15618)"
1049,8,battle_20260620_032503,310,3,张飞,诸葛亮,万人之敌,,physical_skill,504.0,317.471869908917,152288.08127660837,307.0,337.7,337.7,172.0,189.2,189.2,319.69,319.69,14212.0,1.4,1.0,0.85,1.014,0.895,1.4,-10.0,0.0,0.5,0.0,0.98,1.5,1.0,1.5875422289999999,False,会心,True,False,"[诸葛亮]由于[张飞]的【万人之敌】的伤害,损失了兵力504(5442)"
1050,8,battle_20260620_032503,317,3,张飞,马云禄,万人之敌,,physical_skill,631.0,412.9205342801435,154296.0160444612,307.0,337.7,337.7,172.0,189.2,189.2,213.67,213.67,14212.0,1.4,1.0,1.15,1.014,0.965,1.4,-3.0,0.0,0.5,0.0,0.97,1.0,1.0,1.528139067,False,,True,False,"[马云禄]由于[张飞]的【万人之敌】的伤害,损失了兵力631(2154)"
1051,8,battle_20260620_032503,327,3,张飞,诸葛亮,普通攻击,,normal_attack,261.0,310.5520998801233,151273.03337260688,307.0,337.7,337.7,172.0,189.2,189.2,327.11,327.11,14212.0,1.0,1.0,0.85,1.014,0.995,1.4,0.0,0.0,0.5,0.0,0.98,1.0,1.0,0.84043869,False,,True,False,[诸葛亮]损失了兵力261(5181)
1053,8,battle_20260620_032503,347,3,赵云,马云禄,普通攻击,,normal_attack,414.0,395.22193859797596,147682.58179590566,296.49,326.14,326.14,206.0,226.6,226.6,213.67,213.67,12256.0,1.0,1.0,1.0,1.014,1.065,1.4,7.0,0.0,0.5,0.0,0.97,1.0,1.0,1.0475127,False,,True,False,[马云禄]损失了兵力414(1740)
1057,8,battle_20260620_032503,376,4,马超,诸葛亮,普通攻击,,normal_attack,677.0,339.33908375239463,165295.46108662896,304.0,334.4,334.4,163.5,179.85,179.85,327.11,327.11,15638.0,1.0,1.0,1.0,1.3639999999999999,0.995,36.4,0.0,0.0,0.5,0.0,0.98,1.5,1.0,1.9950545999999996,False,会心,True,False,[诸葛亮]损失了兵力677(4329)
1058,8,battle_20260620_032503,378,4,马超,诸葛亮,纵马横枪,纵马横枪-追伤,physical_skill,891.0,930.4256635382312,453219.6449661078,304.0,334.4,334.4,163.5,179.85,179.85,327.11,327.11,15638.0,0.6,1.0,1.0,1.3639999999999999,0.995,36.4,0.0,0.0,0.5,0.0,0.98,1.0,1.2,0.9576262079999998,False,,True,False,"[诸葛亮]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力891(3438)"
1061,8,battle_20260620_032503,396,4,张飞,马云禄,万人之敌,,physical_skill,1040.0,411.1089268379943,153619.07269155333,307.0,337.7,337.7,172.0,189.2,189.2,213.67,213.67,14287.0,1.4,1.0,1.15,1.014,1.065,1.4,7.0,0.0,0.5,0.0,0.97,1.5,1.0,2.5297431704999993,False,会心,True,False,"[马云禄]由于[张飞]的【万人之敌】的伤害,损失了兵力1040(146)"
1062,8,battle_20260620_032503,400,4,张飞,诸葛亮,万人之敌,,physical_skill,365.0,310.21214136903393,151107.43618227012,307.0,337.7,337.7,172.0,189.2,189.2,327.11,327.11,14287.0,1.4,1.0,0.85,1.014,0.995,1.4,0.0,0.0,0.5,0.0,0.98,1.0,1.0,1.1766141660000002,False,,True,False,"[诸葛亮]由于[张飞]的【万人之敌】的伤害,损失了兵力365(3245)"
1066,8,battle_20260620_032503,458,4,张飞,诸葛亮,普通攻击,,normal_attack,305.0,362.90571058788356,155232.9177039672,307.0,337.7,337.7,172.0,189.2,189.2,267.75,267.75,14287.0,1.0,1.0,0.85,1.014,0.995,1.4,0.0,0.0,0.5,0.0,0.98,1.0,1.0,0.84043869,False,,True,False,[诸葛亮]损失了兵力305(1554)
1068,8,battle_20260620_032503,466,4,赵云,诸葛亮,普通攻击,,normal_attack,334.0,337.79977454393486,144493.85356116813,296.49,326.14,326.14,206.0,226.6,226.6,267.75,267.75,12256.0,1.0,1.0,1.0,1.014,0.995,1.4,0.0,0.0,0.5,0.0,0.98,1.0,1.0,0.9887514000000001,False,,True,False,[诸葛亮]损失了兵力334(1258)
1072,8,battle_20260620_032503,494,5,张飞,诸葛亮,水淹七军,,physical_skill,786.0,359.7022553872339,153862.6397418893,307.0,337.7,337.7,172.0,189.2,189.2,267.75,267.75,14287.0,2.6,1.0,0.85,1.014,0.995,1.4,0.0,0.0,0.5,0.0,0.98,1.0,1.0,2.185140594,False,,True,False,"[诸葛亮]由于[张飞]的【水淹七军】的伤害,损失了兵力786(237)"
1074,9,battle_20260620_040200,88,1,马云禄,马超,普通攻击,,normal_attack,140.0,207.37554377107816,88155.34365708532,253.5,286.17,286.17,109.0,134.44,134.44,265.1,265.1,10000.0,1.0,1.0,1.0,1.03,0.979,3.0,-2.1,0.0,0.0,0.0,1.03,1.0,0.65,0.6751037150000001,True,,False,True,[马超]损失了兵力140(15860)
1075,9,battle_20260620_040200,92,1,马云禄,马超,红妆缭乱,,physical_skill,372.0,208.48965485410307,88628.95227847922,253.5,286.17,286.17,109.0,134.44,134.44,265.1,265.1,10000.0,2.398,1.0,1.0,1.03,1.079,3.0,7.9,0.0,0.0,0.0,1.03,1.0,0.65,1.7842611915700002,True,,False,True,"[马超]由于[马云禄]的【红妆缭乱】的伤害,损失了兵力372(15488)"
1076,9,battle_20260620_040200,94,1,马云禄,马超,红妆缭乱,红妆缭乱,physical_skill,379.0,212.4128472841534,90296.70138049361,253.5,286.17,286.17,109.0,134.44,134.44,265.1,265.1,10000.0,2.398,1.0,1.0,1.03,1.079,3.0,7.9,0.0,0.0,0.0,1.03,1.0,0.65,1.7842611915700002,True,,False,True,"[马超]由于[马云禄]【红妆缭乱】的「红妆缭乱」效果,损失了兵力379(15109)"
1077,9,battle_20260620_040200,97,1,马云禄,马超,普通攻击,,normal_attack,157.0,211.00386074570386,89697.74120299872,253.5,286.17,286.17,109.0,134.44,134.44,265.1,265.1,10000.0,1.0,1.0,1.0,1.03,1.079,3.0,7.9,0.0,0.0,0.0,1.03,1.0,0.65,0.7440622150000001,True,,False,True,[马超]损失了兵力157(14952)
1078,9,battle_20260620_040200,102,1,张飞,诸葛亮,万人之敌,,physical_skill,418.0,394.95012387478357,160251.01276219342,307.0,337.7,337.7,172.0,189.2,189.2,245.75,245.75,16000.0,1.4,1.0,0.85,1.014,0.895,1.4,-10.0,0.0,0.5,0.0,0.98,1.0,1.0,1.058361486,False,,True,False,"[诸葛亮]由于[张飞]的【万人之敌】的伤害,损失了兵力418(9582)"
1080,9,battle_20260620_040200,116,1,张飞,马云禄,万人之敌,,physical_skill,675.0,441.7137252600584,155337.46576220472,307.0,337.7,337.7,172.0,189.2,189.2,191.67,191.67,16000.0,1.4,1.0,1.15,1.014,0.965,1.4,-3.0,0.0,0.5,0.0,0.97,1.0,1.0,1.528139067,False,,True,False,"[马云禄]由于[张飞]的【万人之敌】的伤害,损失了兵力675(9325)"
1081,9,battle_20260620_040200,126,1,张飞,诸葛亮,普通攻击,,normal_attack,321.0,381.94338720888726,157807.54929309594,307.0,337.7,337.7,172.0,189.2,189.2,253.17,253.17,16000.0,1.0,1.0,0.85,1.014,0.995,1.4,0.0,0.0,0.5,0.0,0.98,1.0,1.0,0.84043869,False,,True,False,[诸葛亮]损失了兵力321(9386)
1082,9,battle_20260620_040200,130,1,赵云,诸葛亮,普通攻击,,normal_attack,357.0,361.0614356652238,149179.75337380051,296.49,326.14,326.14,206.0,226.6,226.6,253.17,253.17,16000.0,1.0,1.0,1.0,1.014,0.995,1.4,0.0,0.0,0.5,0.0,0.98,1.0,1.0,0.9887514000000001,False,,True,False,[诸葛亮]损失了兵力357(9029)
1083,9,battle_20260620_040200,138,1,赵云,诸葛亮,辕门射戟,,physical_skill,760.0,349.38463344228427,146944.18913315592,296.49,326.14,326.14,206.0,226.6,226.6,260.58,260.58,16000.0,2.2,1.0,1.0,1.014,0.995,1.4,0.0,0.0,0.5,0.0,0.98,1.0,1.0,2.1752530800000005,False,,True,False,"[诸葛亮]由于[赵云]的【辕门射戟】的伤害,损失了兵力760(8269)"
1085,9,battle_20260620_040200,151,2,马云禄,张飞,普通攻击,,normal_attack,280.0,317.1625963557667,135174.69856682778,253.5,286.17,293.59,109.0,134.44,134.44,266.2,266.2,9325.0,1.0,1.0,0.85,1.03,0.979,3.0,-2.1,0.0,0.0,0.0,1.03,1.0,1.0,0.8828279349999999,False,,False,True,[张飞]损失了兵力280(15720)
1086,9,battle_20260620_040200,158,2,马超,诸葛亮,普通攻击,,normal_attack,788.0,394.9766587841757,166119.28315144862,304.0,334.4,334.4,163.5,179.85,179.85,260.58,260.58,14372.0,1.0,1.0,1.0,1.3639999999999999,0.995,36.4,0.0,0.0,0.5,0.0,0.98,1.5,1.0,1.9950545999999996,False,会心,True,False,[诸葛亮]损失了兵力788(7481)
1087,9,battle_20260620_040200,160,2,马超,诸葛亮,纵马横枪,纵马横枪-追伤,physical_skill,898.0,937.7354050026169,394392.7566360006,304.0,334.4,334.4,163.5,179.85,179.85,260.58,260.58,14372.0,0.6,1.0,1.0,1.3639999999999999,0.995,36.4,0.0,0.0,0.5,0.0,0.98,1.0,1.2,0.9576262079999998,False,,True,False,"[诸葛亮]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力898(6583)"
1092,9,battle_20260620_040200,189,2,张飞,马云禄,万人之敌,,physical_skill,730.0,432.85026431500364,152220.4524516573,307.0,337.7,337.7,172.0,189.2,189.2,191.67,191.67,15263.0,1.4,1.0,1.15,1.014,1.065,1.4,7.0,0.0,0.5,0.0,0.97,1.0,1.0,1.6864954469999995,False,,True,False,"[马云禄]由于[张飞]的【万人之敌】的伤害,损失了兵力730(8651)"
1093,9,battle_20260620_040200,196,2,张飞,诸葛亮,万人之敌,,physical_skill,420.0,356.9564366438198,152780.9244479213,307.0,337.7,337.7,172.0,189.2,189.2,268.01,268.01,15263.0,1.4,1.0,0.85,1.014,0.995,1.4,0.0,0.0,0.5,0.0,0.98,1.0,1.0,1.1766141660000002,False,,True,False,"[诸葛亮]由于[张飞]的【万人之敌】的伤害,损失了兵力420(6456)"
1099,9,battle_20260620_040200,238,2,张飞,诸葛亮,普通攻击,,normal_attack,288.0,342.67817917806707,154297.70373850825,307.0,337.7,337.7,172.0,189.2,189.2,290.27,290.27,15263.0,1.0,1.0,0.85,1.014,0.995,1.4,0.0,0.0,0.5,0.0,0.98,1.0,1.0,0.84043869,False,,True,False,[诸葛亮]损失了兵力288(4821)
1100,9,battle_20260620_040200,248,2,赵云,诸葛亮,普通攻击,,normal_attack,307.0,310.49260714068265,142109.36136221903,296.49,326.14,326.14,206.0,226.6,226.6,297.69,297.69,15617.0,1.0,1.0,1.0,1.014,0.995,1.4,0.0,0.0,0.5,0.0,0.98,1.0,1.0,0.9887514000000001,False,,True,False,[诸葛亮]损失了兵力307(4514)
1102,9,battle_20260620_040200,257,2,赵云,诸葛亮,辕门射戟,,physical_skill,672.0,308.92957062265134,141393.97517828128,296.49,326.14,326.14,206.0,226.6,226.6,297.69,297.69,15267.0,2.2,1.0,1.0,1.014,0.995,1.4,0.0,0.0,0.5,0.0,0.98,1.0,1.0,2.1752530800000005,False,,True,False,"[诸葛亮]由于[赵云]的【辕门射戟】的伤害,损失了兵力672(3932)"
1103,9,battle_20260620_040200,274,3,马云禄,赵云,普通攻击,,normal_attack,280.0,303.58961490863993,136903.73684305119,253.5,286.17,315.85,109.0,134.44,134.44,290.95,290.95,6584.0,1.0,0.8880020714263548,1.0,1.03,0.979,3.0,-2.1,0.0,0.0,0.0,1.03,1.0,1.0,0.9222976882271192,False,,False,True,[赵云]损失了兵力280(14987)
1104,9,battle_20260620_040200,280,3,马云禄,赵云,红妆缭乱,,physical_skill,752.0,307.5112801067139,138672.21176412262,253.5,286.17,315.85,109.0,134.44,134.44,290.95,290.95,6640.0,2.398,0.8908646301844027,1.0,1.03,1.079,3.0,7.9,0.0,0.0,0.0,1.03,1.0,1.0,2.445438748585215,False,,False,True,"[赵云]由于[马云禄]的【红妆缭乱】的伤害,损失了兵力752(14235)"
1105,9,battle_20260620_040200,284,3,马云禄,赵云,红妆缭乱,红妆缭乱,physical_skill,763.0,309.3547587678948,139503.52846638215,253.5,286.17,315.85,109.0,134.44,134.44,290.95,290.95,6791.0,2.398,0.8985094807531775,1.0,1.03,1.079,3.0,7.9,0.0,0.0,0.0,1.03,1.0,1.0,2.46642399502401,False,,False,True,"[赵云]由于[马云禄]【红妆缭乱】的「红妆缭乱」效果,损失了兵力763(13472)"
1106,9,battle_20260620_040200,289,3,马云禄,赵云,普通攻击,,normal_attack,312.0,300.7870697782159,135639.92911648646,253.5,286.17,315.85,109.0,134.44,134.44,290.95,290.95,6944.0,1.0,0.9061488362663485,1.0,1.03,1.079,3.0,7.9,0.0,0.0,0.0,1.03,1.0,1.0,1.0372786311261715,False,,False,True,[赵云]损失了兵力312(13160)
1109,9,battle_20260620_040200,310,3,张飞,诸葛亮,普通攻击,,normal_attack,271.0,322.45064776825063,149975.02078349105,307.0,337.7,337.7,172.0,189.2,189.2,305.11,305.11,15263.0,1.0,1.0,0.85,1.014,0.995,1.4,0.0,0.0,0.5,0.0,0.98,1.0,1.0,0.84043869,False,,True,False,[诸葛亮]损失了兵力271(3390)
1110,9,battle_20260620_040200,324,3,赵云,诸葛亮,普通攻击,,normal_attack,302.0,305.4357242882285,142061.20972369798,296.49,326.14,326.14,206.0,226.6,226.6,305.11,305.11,13637.0,1.0,1.0,1.0,1.014,0.995,1.4,0.0,0.0,0.5,0.0,0.98,1.0,1.0,0.9887514000000001,False,,True,False,[诸葛亮]损失了兵力302(3088)
1113,9,battle_20260620_040200,352,4,马云禄,赵云,普通攻击,,normal_attack,283.0,312.8970399459438,141100.92016362335,253.5,286.17,323.27,109.0,134.44,134.44,290.95,290.95,6254.0,1.0,0.8708188866964964,1.0,1.03,0.979,3.0,-2.1,0.0,0.0,0.0,1.03,1.0,1.0,0.9044508700014905,False,,False,True,[赵云]损失了兵力283(13354)
1116,9,battle_20260620_040200,365,4,马云禄,赵云,红妆缭乱,红妆缭乱,physical_skill,738.0,315.52366243457953,142285.39557487363,253.5,286.17,330.69,109.0,134.44,134.44,290.95,290.95,5906.0,2.398,0.8520780045346927,1.0,1.03,1.079,3.0,7.9,0.0,0.0,0.0,1.03,1.0,1.0,2.3389687933563983,False,,False,True,"[赵云]由于[马云禄]【红妆缭乱】的「红妆缭乱」效果,损失了兵力738(12616)"
1119,9,battle_20260620_040200,381,4,马云禄,赵云,红妆缭乱,,physical_skill,746.0,323.1898342263078,145742.4557443535,253.5,286.17,338.11,109.0,134.44,134.44,290.95,290.95,5704.0,2.398,0.8408839493382763,1.0,1.03,1.079,3.0,7.9,0.0,0.0,0.0,1.03,1.0,1.0,2.308240919105231,False,,False,True,"[赵云]由于[马云禄]的【红妆缭乱】的伤害,损失了兵力746(11870)"
1120,9,battle_20260620_040200,385,4,马云禄,赵云,红妆缭乱,红妆缭乱,physical_skill,770.0,330.3130811074155,148954.68392538902,253.5,286.17,338.11,109.0,134.44,134.44,290.95,290.95,5854.0,2.398,0.8492193461069107,1.0,1.03,1.079,3.0,7.9,0.0,0.0,0.0,1.03,1.0,1.0,2.3311217267523276,False,,False,True,"[赵云]由于[马云禄]【红妆缭乱】的「红妆缭乱」效果,损失了兵力770(11100)"
1121,9,battle_20260620_040200,391,4,马超,马云禄,普通攻击,,normal_attack,984.0,465.5519252914065,163720.6455672289,304.0,334.4,334.4,163.5,179.85,179.85,191.67,191.67,14059.0,1.0,1.0,1.0,1.3639999999999999,1.065,36.4,7.0,0.0,0.5,0.0,0.97,1.5,1.0,2.1136202999999996,False,会心,True,False,[马云禄]损失了兵力984(5024)
1122,9,battle_20260620_040200,393,4,马超,马云禄,纵马横枪,纵马横枪-追伤,physical_skill,932.0,918.644974533348,323059.8781941424,304.0,334.4,334.4,163.5,179.85,179.85,191.67,191.67,14059.0,0.6,1.0,1.0,1.3639999999999999,1.065,36.4,7.0,0.0,0.5,0.0,0.97,1.0,1.2,1.0145377439999996,False,,True,False,"[马云禄]由于[马超]【纵马横枪】的「纵马横枪-追伤」效果,损失了兵力932(4092)"
1128,9,battle_20260620_040200,424,4,张飞,马云禄,万人之敌,,physical_skill,744.0,441.1515022607708,155139.74880004526,307.0,337.7,337.7,172.0,189.2,189.2,191.67,191.67,14932.0,1.4,1.0,1.15,1.014,1.065,1.4,7.0,0.0,0.5,0.0,0.97,1.0,1.0,1.6864954469999995,False,,True,False,"[马云禄]由于[张飞]的【万人之敌】的伤害,损失了兵力744(2772)"
1129,9,battle_20260620_040200,431,4,张飞,诸葛亮,万人之敌,,physical_skill,376.0,319.5610004239911,148631.01690720252,307.0,337.7,337.7,172.0,189.2,189.2,305.11,305.11,14932.0,1.4,1.0,0.85,1.014,0.995,1.4,0.0,0.0,0.5,0.0,0.98,1.0,1.0,1.1766141660000002,False,,True,False,"[诸葛亮]由于[张飞]的【万人之敌】的伤害,损失了兵力376(1428)"
1137,9,battle_20260620_040200,474,4,张飞,马云禄,普通攻击,,normal_attack,532.0,441.6258587148147,155306.56573423886,307.0,337.7,337.7,172.0,189.2,189.2,191.67,191.67,14932.0,1.0,1.0,1.15,1.014,1.065,1.4,7.0,0.0,0.5,0.0,0.97,1.0,1.0,1.2046396049999997,False,,True,False,[马云禄]损失了兵力532(155)
1138,9,battle_20260620_040200,481,4,赵云,诸葛亮,普通攻击,,normal_attack,302.0,305.4357242882285,142061.20972369798,296.49,326.14,326.14,206.0,226.6,226.6,305.11,305.11,11100.0,1.0,1.0,1.0,1.014,0.995,1.4,0.0,0.0,0.5,0.0,0.98,1.0,1.0,0.9887514000000001,False,,True,False,[诸葛亮]损失了兵力302(205)
1140,9,battle_20260620_040200,500,5,马云禄,马超,普通攻击,,normal_attack,46.0,318.9138952558959,135570.29687328136,253.5,286.17,345.53,109.0,134.44,134.44,265.1,265.1,155.0,1.0,0.21365540881486655,1.0,1.03,0.979,3.0,-2.1,0.0,0.0,0.0,1.03,1.0,0.65,0.14423956022076018,True,,False,True,[马超]损失了兵力46(13492)
1142,10,battle_20260620_040920,88,1,马云禄,赵云,普通攻击,,normal_attack,263.0,253.22035148332725,114189.71750140643,213.5,244.17,244.17,109.0,134.44,134.44,290.95,290.95,10000.0,1.0,1.0,1.0,1.03,0.979,3.0,-2.1,0.0,0.0,0.0,1.03,1.0,1.0,1.0386211,False,,False,True,[赵云]损失了兵力263(15737)
